m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,"13,19,23,29,31,37,41",
1183,2,"2,7,13,37",2^5 * 7^1 * 13^2 * 37^1,0,"3,5,11,17,19,23,29,31,41",
1188,2,"2,3,11,29,41",2^2 * 3^3 * 11^1 * 29^1 * 41^1,0,"5,7,13,17,19,23,31,37",
1189,2,"2,5,7,17,29,41",2^1 * 5^1 * 7^1 * 17^1 * 29^1 * 41^1,0,"3,11,13,19,23,31,37",
1196,2,"2,3,7,13,19,23",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 23^1,0,"5,11,17,29,31,37,41",
1209,2,"2,3,5,11,13,31",2^1 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1,0,"7,17,19,23,29,37,41",
1215,2,"2,3,5,19",2^6 * 3^5 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41",
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31,37,41",
1275,2,"2,3,5,11,17,29",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 29^1,0,"7,13,19,23,31,37,41",
1287,2,"2,3,7,11,13,23",2^3 * 3^2 * 7^1 * 11^1 * 13^1 * 23^1,0,"5,17,19,29,31,37,41",
1295,2,"2,3,5,7,37",2^4 * 3^4 * 5^1 * 7^1 * 37^1,0,"11,13,17,19,23,29,31,41",
1311,2,"2,3,19,23,41",2^5 * 3^1 * 19^1 * 23^1 * 41^1,0,"5,7,11,13,17,29,31,37",
1330,2,"2,5,7,11,19",2^1 * 5^1 * 7^1 * 11^3 * 19^1,0,"3,13,17,23,29,31,37,41",
1331,2,"2,3,11,37",2^2 * 3^2 * 11^3 * 37^1,0,"5,7,13,17,19,23,29,31,41",
1352,2,"2,3,11,13,41",2^3 * 3^1 * 11^1 * 13^2 * 41^1,0,"5,7,17,19,23,29,31,37",
1364,2,"2,3,5,7,11,13,31",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37,41",
1368,2,"2,3,19,37",2^3 * 3^2 * 19^1 * 37^2,0,"5,7,11,13,17,23,29,31,41",
1394,2,"2,3,5,17,31,41",2^1 * 3^2 * 5^1 * 17^1 * 31^1 * 41^1,0,"7,11,13,19,23,29,37",
1425,2,"2,3,5,19,23,31",2^1 * 3^1 * 5^2 * 19^1 * 23^1 * 31^1,0,"7,11,13,17,29,37,41",
1443,2,"2,3,13,19,37",2^2 * 3^1 * 13^1 * 19^2 * 37^1,0,"5,7,11,17,23,29,31,41",
1444,2,"2,5,17,19",2^2 * 5^1 * 17^2 * 19^2,0,"3,7,11,13,23,29,31,37,41",
1449,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^2 * 7^1 * 23^1 * 29^1,0,"11,13,17,19,31,37,41",
1479,2,"2,3,5,17,29,37",2^3 * 3^1 * 5^1 * 17^1 * 29^1 * 37^1,0,"7,11,13,19,23,31,41",
1495,2,"2,5,11,13,17,23",2^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,7,19,29,31,37,41",
1517,2,"2,3,11,23,37,41",2^1 * 3^1 * 11^1 * 23^1 * 37^1 * 41^1,0,"5,7,13,17,19,29,31",
1518,2,"2,3,7,11,23,31",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1,0,"5,13,17,19,29,37,41",
1519,2,"2,5,7,19,31",2^4 * 5^1 * 7^2 * 19^1 * 31^1,0,"3,11,13,17,23,29,37,41",
1520,2,"2,3,5,13,19",2^4 * 3^2 * 5^1 * 13^2 * 19^1,0,"7,11,17,23,29,31,37,41",
1539,2,"2,3,5,7,11,19",2^2 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41",
1595,2,"2,3,5,7,11,19,29",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31,37,41",
1599,2,"2,3,5,13,41",2^6 * 3^1 * 5^2 * 13^1 * 41^1,0,"7,11,17,19,23,29,31,37",
1624,2,"2,5,7,13,29",2^3 * 5^3 * 7^1 * 13^1 * 29^1,0,"3,11,17,19,23,31,37,41",
1664,2,"2,3,5,13,37",2^7 * 3^2 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41",
1665,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^2 * 17^1 * 37^1,0,"11,13,19,23,29,31,41",
1680,2,"2,3,5,7,41",2^4 * 3^1 * 5^1 * 7^1 * 41^2,0,"11,13,17,19,23,29,31,37",
1681,2,"2,29,41",2^1 * 29^2 * 41^2,0,"3,5,7,11,13,17,19,23,31,37",
1682,2,"2,3,11,17,29",2^1 * 3^2 * 11^1 * 17^1 * 29^2,0,"5,7,13,19,23,31,37,41",
1700,2,"2,3,5,7,17",2^2 * 3^5 * 5^2 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41",
1701,2,"2,3,7,23,37",2^1 * 3^5 * 7^1 * 23^1 * 37^1,0,"5,11,13,17,19,29,31,41",
1715,2,"2,3,5,7,11,13",2^2 * 3^1 * 5^1 * 7^3 * 11^1 * 13^1,0,"17,19,23,29,31,37,41",
1728,2,"2,3,7,13,19",2^6 * 3^3 * 7^1 * 13^1 * 19^1,0,"5,11,17,23,29,31,37,41",
1767,2,"2,3,13,17,19,31",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 31^1,0,"5,7,11,23,29,37,41",
1804,2,"2,5,11,19,41",2^2 * 5^1 * 11^1 * 19^2 * 41^1,0,"3,7,13,17,23,29,31,37",
1859,2,"2,3,5,11,13,31",2^2 * 3^1 * 5^1 * 11^1 * 13^2 * 31^1,0,"7,17,19,23,29,37,41",
1862,2,"2,3,7,19,23",2^1 * 3^4 * 7^2 * 19^1 * 23^1,0,"5,11,13,17,29,31,37,41",
1885,2,"2,5,13,23,29,41",2^1 * 5^1 * 13^1 * 23^1 * 29^1 * 41^1,0,"3,7,11,17,19,31,37",
1886,2,"2,3,17,23,37,41",2^1 * 3^1 * 17^1 * 23^1 * 37^1 * 41^1,0,"5,7,11,13,19,29,31",
1924,2,"2,5,7,11,13,37",2^2 * 5^2 * 7^1 * 11^1 * 13^1 * 37^1,0,"3,17,19,23,29,31,41",
2000,2,"2,3,5,23,29",2^4 * 3^1 * 5^3 * 23^1 * 29^1,0,"7,11,13,17,19,31,37,41",
2001,2,"2,3,7,11,13,23,29",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"5,17,19,31,37,41",
2015,2,"2,3,5,7,13,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41",
2023,2,"2,7,11,17,23",2^3 * 7^1 * 11^1 * 17^2 * 23^1,0,"3,5,13,19,29,31,37,41",
2024,2,"2,3,5,11,23",2^3 * 3^4 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41",
2057,2,"2,3,7,11,17",2^1 * 3^1 * 7^3 * 11^2 * 17^1,0,"5,13,19,23,29,31,37,41",
2079,2,"2,3,5,7,11,13",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41",
2090,2,"2,3,5,11,17,19,41",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 19^1 * 41^1,0,"7,13,23,29,31,37",
2108,2,"2,3,17,19,31,37",2^2 * 3^1 * 17^1 * 19^1 * 31^1 * 37^1,0,"5,7,11,13,23,29,41",
2145,2,"2,3,5,11,13,29,37",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 29^1 * 37^1,0,"7,17,19,23,31,41",
2175,2,"2,3,5,17,29",2^7 * 3^1 * 5^2 * 17^1 * 29^1,0,"7,11,13,19,23,31,37,41",
2184,2,"2,3,5,7,13,19,23",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 23^1,0,"11,17,29,31,37,41",
2204,2,"2,3,5,7,19,29",2^2 * 3^2 * 5^1 * 7^2 * 19^1 * 29^1,0,"11,13,17,23,31,37,41",
2232,2,"2,3,7,11,29,31",2^3 * 3^2 * 7^1 * 11^1 * 29^1 * 31^1,0,"5,13,17,19,23,37,41",
2254,2,"2,5,7,11,23,41",2^1 * 5^1 * 7^2 * 11^1 * 23^1 * 41^1,0,"3,13,17,19,29,31,37",
2261,2,"2,3,7,13,17,19,29",2^1 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"5,11,23,31,37,41",
2294,2,"2,3,5,17,31,37",2^1 * 3^3 * 5^1 * 17^1 * 31^1 * 37^1,0,"7,11,13,19,23,29,41",
2295,2,"2,3,5,7,17,41",2^3 * 3^3 * 5^1 * 7^1 * 17^1 * 41^1,0,"11,13,19,23,29,31,37",
2299,2,"2,5,11,19,23",2^2 * 5^2 * 11^2 * 19^1 * 23^1,0,"3,7,13,17,29,31,37,41",
2375,2,"2,3,5,11,19",2^3 * 3^3 * 5^3 * 11^1 * 19^1,0,"7,13,17,23,29,31,37,41",
2400,2,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^4,0,"11,13,17,19,23,29,31,37,41",
2430,2,"2,3,5,11,13,17",2^1 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41",
2431,2,"2,11,13,17,19",2^7 * 11^1 * 13^1 * 17^1 * 19^1,0,"3,5,7,23,29,31,37,41",
2464,2,"2,5,7,11,17,29",2^5 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1,0,"3,13,19,23,31,37,41",
2499,2,"2,3,5,7,17",2^2 * 3^1 * 5^4 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41",
2541,2,"2,3,7,11,31,41",2^1 * 3^1 * 7^1 * 11^2 * 31^1 * 41^1,0,"5,13,17,19,23,29,37",
2552,2,"2,3,11,23,29,37",2^3 * 3^1 * 11^1 * 23^1 * 29^1 * 37^1,0,"5,7,13,17,19,31,41",
2583,2,"2,3,7,17,19,41",2^3 * 3^2 * 7^1 * 17^1 * 19^1 * 41^1,0,"5,11,13,23,29,31,37",
2600,2,"2,3,5,13,17",2^3 * 3^2 * 5^2 * 13^1 * 17^2,0,"7,11,19,23,29,31,37,41",
2624,2,"2,3,5,7,41",2^6 * 3^1 * 5^3 * 7^1 * 41^1,0,"11,13,17,19,23,29,31,37",
2639,2,"2,3,5,7,11,13,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1,0,"17,19,23,31,37,41",
2645,2,"2,3,5,7,23",2^1 * 3^3 * 5^1 * 7^2 * 23^2,0,"11,13,17,19,29,31,37,41",
2664,2,"2,3,5,13,37,41",2^3 * 3^2 * 5^1 * 13^1 * 37^1 * 41^1,0,"7,11,17,19,23,29,31",
2736,2,"2,3,7,17,19,23",2^4 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31,37,41",
2737,2,"2,7,17,23,37",2^1 * 7^1 * 17^1 * 23^1 * 37^2,0,"3,5,11,13,19,29,31,41",
2754,2,"2,3,5,17,19,29",2^1 * 3^4 * 5^1 * 17^1 * 19^1 * 29^1,0,"7,11,13,23,31,37,41",
2783,2,"2,3,11,23,29",2^5 * 3^1 * 11^2 * 23^1 * 29^1,0,"5,7,13,17,19,31,37,41",
2849,2,"2,3,5,7,11,19,37",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1 * 37^1,0,"13,17,23,29,31,41",
2870,2,"2,3,5,7,11,29,41",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 29^1 * 41^1,0,"13,17,19,23,31,37",
2925,2,"2,3,5,7,11,13,19",2^1 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41",
2944,2,"2,5,19,23,31",2^7 * 5^1 * 19^1 * 23^1 * 31^1,0,"3,7,11,13,17,29,37,41",
2975,2,"2,3,5,7,17,31",2^5 * 3^1 * 5^2 * 7^1 * 17^1 * 31^1,0,"11,13,19,23,29,37,41",
3024,2,"2,3,5,7,11",2^4 * 3^3 * 5^2 * 7^1 * 11^2,0,"13,17,19,23,29,31,37,41",
3059,2,"2,3,5,7,17,19,23",2^2 * 3^2 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"11,13,29,31,37,41",
3135,2,"2,3,5,7,11,19",2^6 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1,0,"13,17,23,29,31,37,41",
3145,2,"2,5,11,13,17,37",2^1 * 5^1 * 11^2 * 13^1 * 17^1 * 37^1,0,"3,7,19,23,29,31,41",
3219,2,"2,3,5,7,23,29,37",2^2 * 3^1 * 5^1 * 7^1 * 23^1 * 29^1 * 37^1,0,"11,13,17,19,31,41",
3248,2,"2,3,7,19,29",2^4 * 3^2 * 7^1 * 19^2 * 29^1,0,"5,11,13,17,23,31,37,41",
3249,2,"2,3,5,13,19",2^1 * 3^2 * 5^3 * 13^1 * 19^2,0,"7,11,17,23,29,31,37,41",
3255,2,"2,3,5,7,11,31,37",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 31^1 * 37^1,0,"13,17,19,23,29,41",
3366,2,"2,3,7,11,13,17,37",2^1 * 3^2 * 7^1 * 11^1 * 13^1 * 17^1 * 37^1,0,"5,19,23,29,31,41",
3380,2,"2,3,5,7,13,23",2^2 * 3^1 * 5^1 * 7^2 * 13^2 * 23^1,0,"11,17,19,29,31,37,41",
3450,2,"2,3,5,7,17,23,29",2^1 * 3^1 * 5^2 * 7^1 * 17^1 * 23^1 * 29^1,0,"11,13,19,31,37,41",
3509,2,"2,3,5,11,13,29",2^1 * 3^3 * 5^1 * 11^2 * 13^1 * 29^1,0,"7,17,19,23,31,37,41",
3519,2,"2,3,5,11,17,23",2^6 * 3^2 * 5^1 * 11^1 * 17^1 * 23^1,0,"7,13,19,29,31,37,41",
3552,2,"2,3,11,17,19,37",2^5 * 3^1 * 11^1 * 17^1 * 19^1 * 37^1,0,"5,7,13,23,29,31,41",
3564,2,"2,3,5,11,23,31",2^2 * 3^4 * 5^1 * 11^1 * 23^1 * 31^1,0,"7,13,17,19,29,37,41",
3625,2,"2,5,7,29,37",2^1 * 5^3 * 7^2 * 29^1 * 37^1,0,"3,11,13,17,19,23,31,41",
3626,2,"2,3,7,13,31,37",2^1 * 3^2 * 7^2 * 13^1 * 31^1 * 37^1,0,"5,11,17,19,23,29,41",
3689,2,"2,3,5,7,17,31,41",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 31^1 * 41^1,0,"11,13,19,23,29,37",
3750,2,"2,3,5,11,31",2^1 * 3^1 * 5^4 * 11^2 * 31^1,0,"7,13,17,19,23,29,37,41",
3772,2,"2,7,11,23,41",2^2 * 7^3 * 11^1 * 23^1 * 41^1,0,"3,5,13,17,19,29,31,37",
3773,2,"2,3,7,11,17,37",2^1 * 3^1 * 7^3 * 11^1 * 17^1 * 37^1,0,"5,13,19,23,29,31,41",
3875,2,"2,3,5,17,19,31",2^2 * 3^1 * 5^3 * 17^1 * 19^1 * 31^1,0,"7,11,13,23,29,37,41",
3887,2,"2,3,13,23",2^4 * 3^5 * 13^2 * 23^1,0,"5,7,11,17,19,29,31,37,41",
3968,2,"2,3,7,31",2^7 * 3^4 * 7^2 * 31^1,0,"5,11,13,17,19,23,29,37,41",
4059,2,"2,3,5,7,11,29,41",2^2 * 3^2 * 5^1 * 7^1 * 11^1 * 29^1 * 41^1,0,"13,17,19,23,31,37",
4095,2,"2,3,5,7,13",2^12 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41",
4185,2,"2,3,5,7,13,23,31",2^1 * 3^3 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"11,17,19,29,37,41",
4199,2,"2,3,5,7,13,17,19",2^3 * 3^1 * 5^2 * 7^1 * 13^1 * 17^1 * 19^1,0,"11,23,29,31,37,41",
4224,2,"2,3,5,11,13",2^7 * 3^1 * 5^2 * 11^1 * 13^2,0,"7,17,19,23,29,31,37,41",
4255,2,"2,5,7,19,23,37",2^5 * 5^1 * 7^1 * 19^1 * 23^1 * 37^1,0,"3,11,13,17,29,31,41",
4263,2,"2,3,7,13,29,41",2^3 * 3^1 * 7^2 * 13^1 * 29^1 * 41^1,0,"5,11,17,19,23,31,37",
4374,2,"2,3,5,7",2^1 * 3^7 * 5^4 * 7^1,0,"11,13,17,19,23,29,31,37,41",
4550,2,"2,3,5,7,13,37,41",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 37^1 * 41^1,0,"11,17,19,23,29,31",
4624,2,"2,5,17,37",2^4 * 5^3 * 17^2 * 37^1,0,"3,7,11,13,19,23,29,31,41",
4640,2,"2,3,5,7,13,17,29",2^5 * 3^1 * 5^1 * 7^1 * 13^1 * 17^1 * 29^1,0,"11,19,23,31,37,41",
4674,2,"2,3,5,11,17,19,41",2^1 * 3^1 * 5^2 * 11^1 * 17^1 * 19^1 * 41^1,0,"7,13,23,29,31,37",
4692,2,"2,3,13,17,19,23",2^2 * 3^1 * 13^1 * 17^1 * 19^2 * 23^1,0,"5,7,11,29,31,37,41",
4760,2,"2,3,5,7,17,23",2^3 * 3^2 * 5^1 * 7^1 * 17^1 * 23^2,0,"11,13,19,29,31,37,41",
4784,2,"2,3,5,11,13,23,29",2^4 * 3^1 * 5^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"7,17,19,31,37,41",
4900,2,"2,5,7,13,29",2^2 * 5^2 * 7^2 * 13^2 * 29^1,0,"3,11,17,19,23,31,37,41",
4913,2,"2,3,7,13,17",2^1 * 3^3 * 7^1 * 13^1 * 17^3,0,"5,11,19,23,29,31,37,41",
4920,2,"2,3,5,7,19,37,41",2^3 * 3^1 * 5^1 * 7^1 * 19^1 * 37^1 * 41^1,0,"11,13,17,23,29,31",
4959,2,"2,3,5,19,29,31",2^5 * 3^2 * 5^1 * 19^1 * 29^1 * 31^1,0,"7,11,13,17,23,37,41",
4960,2,"2,5,11,31,41",2^5 * 5^1 * 11^2 * 31^1 * 41^1,0,"3,7,13,17,19,23,29,37",
4991,2,"2,3,7,13,23,31",2^7 * 3^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"5,11,17,19,29,37,41",
5082,2,"2,3,7,11,13,17,23",2^1 * 3^1 * 7^1 * 11^2 * 13^1 * 17^1 * 23^1,0,"5,19,29,31,37,41",
5083,2,"2,13,17,23,31,41",2^2 * 13^1 * 17^1 * 23^1 * 31^1 * 41^1,0,"3,5,7,11,19,29,37",
5103,2,"2,3,7,11,29",2^4 * 3^6 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41",
5290,2,"2,5,11,13,23,37",2^1 * 5^1 * 11^1 * 13^1 * 23^2 * 37^1,0,"3,7,17,19,29,31,41",
5291,2,"2,3,7,11,13,37",2^2 * 3^3 * 7^2 * 11^1 * 13^1 * 37^1,0,"5,17,19,23,29,31,41",
5439,2,"2,3,5,7,17,37",2^6 * 3^1 * 5^1 * 7^2 * 17^1 * 37^1,0,"11,13,19,23,29,31,41",
5576,2,"2,3,11,13,17,41",2^3 * 3^1 * 11^1 * 13^2 * 17^1 * 41^1,0,"5,7,19,23,29,31,37",
5624,2,"2,3,5,19,37",2^3 * 3^2 * 5^4 * 19^1 * 37^1,0,"7,11,13,17,23,29,31,41",
5642,2,"2,3,7,11,13,19,31",2^1 * 3^3 * 7^1 * 11^1 * 13^1 * 19^1 * 31^1,0,"5,17,23,29,37,41",
5775,2,"2,3,5,7,11,19",2^4 * 3^1 * 5^2 * 7^1 * 11^1 * 19^2,0,"13,17,23,29,31,37,41",
5796,2,"2,3,7,11,17,23,31",2^2 * 3^2 * 7^1 * 11^1 * 17^1 * 23^1 * 31^1,0,"5,13,19,29,37,41",
5831,2,"2,3,7,17",2^3 * 3^6 * 7^3 * 17^1,0,"5,11,13,19,23,29,31,37,41",
5887,2,"2,7,23,29",2^8 * 7^1 * 23^1 * 29^2,0,"3,5,11,13,17,19,31,37,41",
5915,2,"2,3,5,7,13,17,29",2^2 * 3^1 * 5^1 * 7^1 * 13^2 * 17^1 * 29^1,0,"11,19,23,31,37,41",
5928,2,"2,3,7,11,13,19",2^3 * 3^1 * 7^2 * 11^2 * 13^1 * 19^1,0,"5,17,23,29,31,37,41",
5984,2,"2,3,5,7,11,17,19",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1,0,"13,23,29,31,37,41",
6068,2,"2,3,7,17,37,41",2^2 * 3^1 * 7^1 * 17^2 * 37^1 * 41^1,0,"5,11,13,19,23,29,31",
6075,2,"2,3,5,7,31",2^2 * 3^5 * 5^2 * 7^2 * 31^1,0,"11,13,17,19,23,29,37,41",
6137,2,"2,3,11,17,19,31",2^1 * 3^2 * 11^1 * 17^1 * 19^2 * 31^1,0,"5,7,13,23,29,37,41",
6174,2,"2,3,5,7,13,19",2^1 * 3^2 * 5^2 * 7^3 * 13^1 * 19^1,0,"11,17,23,29,31,37,41",
6272,2,"2,3,7,17,41",2^7 * 3^2 * 7^2 * 17^1 * 41^1,0,"5,11,13,19,23,29,31,37",
6292,2,"2,7,11,13,29,31",2^2 * 7^1 * 11^2 * 13^1 * 29^1 * 31^1,0,"3,5,17,19,23,37,41",
6324,2,"2,3,5,11,17,23,31",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 23^1 * 31^1,0,"7,13,19,29,37,41",
6479,2,"2,3,5,11,19,31",2^4 * 3^4 * 5^1 * 11^1 * 19^1 * 31^1,0,"7,13,17,23,29,37,41",
6560,2,"2,3,5,41",2^5 * 3^8 * 5^1 * 41^1,0,"7,11,13,17,19,23,29,31,37",
6600,2,"2,3,5,7,11,23,41",2^3 * 3^1 * 5^2 * 7^1 * 11^1 * 23^1 * 41^1,0,"13,17,19,29,31,37",
6655,2,"2,5,11,13",2^9 * 5^1 * 11^3 * 13^1,0,"3,7,17,19,23,29,31,37,41",
6669,2,"2,3,5,13,19,23,29",2^1 * 3^3 * 5^1 * 13^1 * 19^1 * 23^1 * 29^1,0,"7,11,17,31,37,41",
6727,2,"2,7,29,31",2^3 * 7^1 * 29^2 * 31^2,0,"3,5,11,13,17,19,23,37,41",
6859,2,"2,5,7,19",2^2 * 5^1 * 7^3 * 19^3,0,"3,11,13,17,23,29,31,37,41",
6929,2,"2,3,5,7,11,13,41",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 13^2 * 41^1,0,"17,19,23,29,31,37",
6992,2,"2,3,7,19,23,37",2^4 * 3^3 * 7^1 * 19^1 * 23^1 * 37^1,0,"5,11,13,17,29,31,41",
7104,2,"2,3,5,7,29,37",2^6 * 3^1 * 5^1 * 7^2 * 29^1 * 37^1,0,"11,13,17,19,23,31,41",
7105,2,"2,5,7,11,17,19,29",2^1 * 5^1 * 7^2 * 11^1 * 17^1 * 19^1 * 29^1,0,"3,13,23,31,37,41",
7175,2,"2,3,5,7,13,23,41",2^3 * 3^1 * 5^2 * 7^1 * 13^1 * 23^1 * 41^1,0,"11,17,19,29,31,37",
7215,2,"2,3,5,11,13,37,41",2^4 * 3^1 * 5^1 * 11^1 * 13^1 * 37^1 * 41^1,0,"7,17,19,23,29,31",
7424,2,"2,3,5,11,29",2^8 * 3^3 * 5^2 * 11^1 * 29^1,0,"7,13,17,19,23,31,37,41",
7656,2,"2,3,11,13,19,29,31",2^3 * 3^1 * 11^1 * 13^1 * 19^1 * 29^1 * 31^1,0,"5,7,17,23,37,41",
7695,2,"2,3,5,13,19,37",2^4 * 3^4 * 5^1 * 13^1 * 19^1 * 37^1,0,"7,11,17,23,29,31,41",
7749,2,"2,3,5,7,31,41",2^1 * 3^3 * 5^3 * 7^1 * 31^1 * 41^1,0,"11,13,17,19,23,29,37",
7865,2,"2,3,5,11,13,19,23",2^1 * 3^2 * 5^1 * 11^2 * 13^1 * 19^1 * 23^1,0,"7,17,29,31,37,41",
7888,2,"2,7,17,23,29",2^4 * 7^3 * 17^1 * 23^1 * 29^1,0,"3,5,11,13,19,31,37,41",
7904,2,"2,3,5,13,17,19,31",2^5 * 3^1 * 5^1 * 13^1 * 17^1 * 19^1 * 31^1,0,"7,11,23,29,37,41",
7935,2,"2,3,5,23,31",2^8 * 3^1 * 5^1 * 23^2 * 31^1,0,"7,11,13,17,19,29,37,41",
8091,2,"2,3,7,17,29,31",2^2 * 3^2 * 7^1 * 17^2 * 29^1 * 31^1,0,"5,11,13,19,23,37,41",
8280,2,"2,3,5,7,13,23",2^3 * 3^2 * 5^1 * 7^2 * 13^2 * 23^1,0,"11,17,19,29,31,37,41",
8463,2,"2,3,7,13,23,31",2^4 * 3^1 * 7^1 * 13^1 * 23^2 * 31^1,0,"5,11,17,19,29,37,41",
8525,2,"2,3,5,7,11,29,31",2^1 * 3^1 * 5^2 * 7^2 * 11^1 * 29^1 * 31^1,0,"13,17,19,23,37,41",
8568,2,"2,3,7,11,17,19,41",2^3 * 3^2 * 7^1 * 11^1 * 17^1 * 19^1 * 41^1,0,"5,13,23,29,31,37",
8624,2,"2,3,5,7,11,23",2^4 * 3^1 * 5^3 * 7^2 * 11^1 * 23^1,0,"13,17,19,29,31,37,41",
8670,2,"2,3,5,13,17,23,29",2^1 * 3^1 * 5^1 * 13^1 * 17^2 * 23^1 * 29^1,0,"7,11,19,31,37,41",
8855,2,"2,3,5,7,11,23,41",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 23^1 * 41^1,0,"13,17,19,29,31,37",
8959,2,"2,5,7,17,31",2^8 * 5^1 * 7^1 * 17^2 * 31^1,0,"3,11,13,19,23,29,37,41",
8990,2,"2,3,5,29,31,37",2^1 * 3^5 * 5^1 * 29^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,41",
9176,2,"2,3,7,19,23,31,37",2^3 * 3^1 * 7^1 * 19^1 * 23^1 * 31^1 * 37^1,0,"5,11,13,17,29,41",
9250,2,"2,5,11,29,37",2^1 * 5^3 * 11^1 * 29^2 * 37^1,0,"3,7,13,17,19,23,31,41",
9360,2,"2,3,5,11,13,23,37",2^4 * 3^2 * 5^1 * 11^1 * 13^1 * 23^1 * 37^1,0,"7,17,19,29,31,41",
9424,2,"2,5,13,19,29,31",2^4 * 5^2 * 13^1 * 19^1 * 29^1 * 31^1,0,"3,7,11,17,23,37,41",
9471,2,"2,3,7,11,37,41",2^8 * 3^1 * 7^1 * 11^1 * 37^1 * 41^1,0,"5,13,17,19,23,29,31",
9800,2,"2,3,5,7,11",2^3 * 3^4 * 5^2 * 7^2 * 11^2,0,"13,17,19,23,29,31,37,41",
9801,2,"2,3,11,13,29",2^1 * 3^4 * 11^2 * 13^2 * 29^1,0,"5,7,17,19,23,31,37,41",
10044,2,"2,3,5,7,31,41",2^2 * 3^4 * 5^1 * 7^2 * 31^1 * 41^1,0,"11,13,17,19,23,29,37",
10240,2,"2,5,7,11,19",2^11 * 5^1 * 7^2 * 11^1 * 19^1,0,"3,13,17,23,29,31,37,41",
10373,2,"2,3,7,11,13,19,23,41",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1 * 41^1,0,"5,17,29,31,37",
10556,2,"2,3,7,13,17,23,29",2^2 * 3^3 * 7^1 * 13^1 * 17^1 * 23^1 * 29^1,0,"5,11,19,31,37,41",
10625,2,"2,3,5,7,11,17,23",2^1 * 3^1 * 5^4 * 7^1 * 11^1 * 17^1 * 23^1,0,"13,19,29,31,37,41",
10647,2,"2,3,7,11,13",2^3 * 3^2 * 7^1 * 11^3 * 13^2,0,"5,17,19,23,29,31,37,41",
