m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
836,2,"2,3,11,19,31",2^2 * 3^3 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41,43",
840,2,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^2,0,"11,13,17,19,23,31,37,41,43",
850,2,"2,5,17,23,37",2^1 * 5^2 * 17^1 * 23^1 * 37^1,0,"3,7,11,13,19,29,31,41,43",
860,2,"2,3,5,7,41,43",2^2 * 3^1 * 5^1 * 7^1 * 41^1 * 43^1,0,"11,13,17,19,23,29,31,37",
867,2,"2,3,7,17,31",2^2 * 3^1 * 7^1 * 17^2 * 31^1,0,"5,11,13,19,23,29,37,41,43",
874,2,"2,5,7,19,23",2^1 * 5^3 * 7^1 * 19^1 * 23^1,0,"3,11,13,17,29,31,37,41,43",
896,2,"2,3,7,13,23",2^7 * 3^1 * 7^1 * 13^1 * 23^1,0,"5,11,17,19,29,31,37,41,43",
899,2,"2,3,5,29,31",2^2 * 3^2 * 5^2 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43",
902,2,"2,3,7,11,41,43",2^1 * 3^1 * 7^1 * 11^1 * 41^1 * 43^1,0,"5,13,17,19,23,29,31,37",
924,2,"2,3,5,7,11,37",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31,41,43",
930,2,"2,3,5,7,19,31",2^1 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1,0,"11,13,17,23,29,37,41,43",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41,43",
945,2,"2,3,5,7,11,43",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 43^1,0,"13,17,19,23,29,31,37,41",
960,2,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^2,0,"7,11,13,17,19,23,29,37,41,43",
961,2,"2,13,31,37",2^1 * 13^1 * 31^2 * 37^1,0,"3,5,7,11,17,19,23,29,41,43",
968,2,"2,3,11,17,19",2^3 * 3^1 * 11^2 * 17^1 * 19^1,0,"5,7,13,23,29,31,37,41,43",
988,2,"2,13,19,23,43",2^2 * 13^1 * 19^1 * 23^1 * 43^1,0,"3,5,7,11,17,29,31,37,41",
989,2,"2,3,5,11,23,43",2^1 * 3^2 * 5^1 * 11^1 * 23^1 * 43^1,0,"7,13,17,19,29,31,37,41",
999,2,"2,3,5,37",2^3 * 3^3 * 5^3 * 37^1,0,"7,11,13,17,19,23,29,31,41,43",
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17,19,23,29,31,37,41,43",
1014,2,"2,3,5,7,13,29",2^1 * 3^1 * 5^1 * 7^1 * 13^2 * 29^1,0,"11,17,19,23,31,37,41,43",
1023,2,"2,3,11,31",2^10 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29,37,41,43",
1024,2,"2,5,41",2^10 * 5^2 * 41^1,0,"3,7,11,13,17,19,23,29,31,37,43",
1025,2,"2,3,5,19,41",2^1 * 3^3 * 5^2 * 19^1 * 41^1,0,"7,11,13,17,23,29,31,37,43",
1035,2,"2,3,5,7,23,37",2^2 * 3^2 * 5^1 * 7^1 * 23^1 * 37^1,0,"11,13,17,19,29,31,41,43",
1044,2,"2,3,5,11,19,29",2^2 * 3^2 * 5^1 * 11^1 * 19^1 * 29^1,0,"7,13,17,23,31,37,41,43",
1053,2,"2,3,13,17,31",2^1 * 3^4 * 13^1 * 17^1 * 31^1,0,"5,7,11,19,23,29,37,41,43",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13,19,23,29,31,37,41,43",
1104,2,"2,3,5,13,17,23",2^4 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41,43",
1147,2,"2,7,31,37,41",2^2 * 7^1 * 31^1 * 37^1 * 41^1,0,"3,5,11,13,17,19,23,29,43",
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,"13,19,23,29,31,37,41,43",
1160,2,"2,3,5,29,43",2^3 * 3^3 * 5^1 * 29^1 * 43^1,0,"7,11,13,17,19,23,31,37,41",
1183,2,"2,7,13,37",2^5 * 7^1 * 13^2 * 37^1,0,"3,5,11,17,19,23,29,31,41,43",
1188,2,"2,3,11,29,41",2^2 * 3^3 * 11^1 * 29^1 * 41^1,0,"5,7,13,17,19,23,31,37,43",
1189,2,"2,5,7,17,29,41",2^1 * 5^1 * 7^1 * 17^1 * 29^1 * 41^1,0,"3,11,13,19,23,31,37,43",
1196,2,"2,3,7,13,19,23",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 23^1,0,"5,11,17,29,31,37,41,43",
1209,2,"2,3,5,11,13,31",2^1 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1,0,"7,17,19,23,29,37,41,43",
1215,2,"2,3,5,19",2^6 * 3^5 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41,43",
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43",
1247,2,"2,3,13,29,43",2^5 * 3^1 * 13^1 * 29^1 * 43^1,0,"5,7,11,17,19,23,31,37,41",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31,37,41,43",
1275,2,"2,3,5,11,17,29",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 29^1,0,"7,13,19,23,31,37,41,43",
1287,2,"2,3,7,11,13,23",2^3 * 3^2 * 7^1 * 11^1 * 13^1 * 23^1,0,"5,17,19,29,31,37,41,43",
1295,2,"2,3,5,7,37",2^4 * 3^4 * 5^1 * 7^1 * 37^1,0,"11,13,17,19,23,29,31,41,43",
1311,2,"2,3,19,23,41",2^5 * 3^1 * 19^1 * 23^1 * 41^1,0,"5,7,11,13,17,29,31,37,43",
1330,2,"2,5,7,11,19",2^1 * 5^1 * 7^1 * 11^3 * 19^1,0,"3,13,17,23,29,31,37,41,43",
1331,2,"2,3,11,37",2^2 * 3^2 * 11^3 * 37^1,0,"5,7,13,17,19,23,29,31,41,43",
1332,2,"2,3,31,37,43",2^2 * 3^2 * 31^1 * 37^1 * 43^1,0,"5,7,11,13,17,19,23,29,41",
1333,2,"2,23,29,31,43",2^1 * 23^1 * 29^1 * 31^1 * 43^1,0,"3,5,7,11,13,17,19,37,41",
1352,2,"2,3,11,13,41",2^3 * 3^1 * 11^1 * 13^2 * 41^1,0,"5,7,17,19,23,29,31,37,43",
1364,2,"2,3,5,7,11,13,31",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37,41,43",
1368,2,"2,3,19,37",2^3 * 3^2 * 19^1 * 37^2,0,"5,7,11,13,17,23,29,31,41,43",
1375,2,"2,5,11,43",2^5 * 5^3 * 11^1 * 43^1,0,"3,7,13,17,19,23,29,31,37,41",
1376,2,"2,3,17,43",2^5 * 3^4 * 17^1 * 43^1,0,"5,7,11,13,19,23,29,31,37,41",
1394,2,"2,3,5,17,31,41",2^1 * 3^2 * 5^1 * 17^1 * 31^1 * 41^1,0,"7,11,13,19,23,29,37,43",
1425,2,"2,3,5,19,23,31",2^1 * 3^1 * 5^2 * 19^1 * 23^1 * 31^1,0,"7,11,13,17,29,37,41,43",
1443,2,"2,3,13,19,37",2^2 * 3^1 * 13^1 * 19^2 * 37^1,0,"5,7,11,17,23,29,31,41,43",
1444,2,"2,5,17,19",2^2 * 5^1 * 17^2 * 19^2,0,"3,7,11,13,23,29,31,37,41,43",
1449,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^2 * 7^1 * 23^1 * 29^1,0,"11,13,17,19,31,37,41,43",
1462,2,"2,7,11,17,19,43",2^1 * 7^1 * 11^1 * 17^1 * 19^1 * 43^1,0,"3,5,13,23,29,31,37,41",
1479,2,"2,3,5,17,29,37",2^3 * 3^1 * 5^1 * 17^1 * 29^1 * 37^1,0,"7,11,13,19,23,31,41,43",
1495,2,"2,5,11,13,17,23",2^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,7,19,29,31,37,41,43",
1517,2,"2,3,11,23,37,41",2^1 * 3^1 * 11^1 * 23^1 * 37^1 * 41^1,0,"5,7,13,17,19,29,31,43",
1518,2,"2,3,7,11,23,31",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1,0,"5,13,17,19,29,37,41,43",
1519,2,"2,5,7,19,31",2^4 * 5^1 * 7^2 * 19^1 * 31^1,0,"3,11,13,17,23,29,37,41,43",
1520,2,"2,3,5,13,19",2^4 * 3^2 * 5^1 * 13^2 * 19^1,0,"7,11,17,23,29,31,37,41,43",
1539,2,"2,3,5,7,11,19",2^2 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43",
1547,2,"2,3,7,13,17,43",2^2 * 3^2 * 7^1 * 13^1 * 17^1 * 43^1,0,"5,11,19,23,29,31,37,41",
1595,2,"2,3,5,7,11,19,29",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31,37,41,43",
1599,2,"2,3,5,13,41",2^6 * 3^1 * 5^2 * 13^1 * 41^1,0,"7,11,17,19,23,29,31,37,43",
1624,2,"2,5,7,13,29",2^3 * 5^3 * 7^1 * 13^1 * 29^1,0,"3,11,17,19,23,31,37,41,43",
1664,2,"2,3,5,13,37",2^7 * 3^2 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41,43",
1665,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^2 * 17^1 * 37^1,0,"11,13,19,23,29,31,41,43",
1680,2,"2,3,5,7,41",2^4 * 3^1 * 5^1 * 7^1 * 41^2,0,"11,13,17,19,23,29,31,37,43",
1681,2,"2,29,41",2^1 * 29^2 * 41^2,0,"3,5,7,11,13,17,19,23,31,37,43",
1682,2,"2,3,11,17,29",2^1 * 3^2 * 11^1 * 17^1 * 29^2,0,"5,7,13,19,23,31,37,41,43",
1700,2,"2,3,5,7,17",2^2 * 3^5 * 5^2 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43",
1701,2,"2,3,7,23,37",2^1 * 3^5 * 7^1 * 23^1 * 37^1,0,"5,11,13,17,19,29,31,41,43",
1715,2,"2,3,5,7,11,13",2^2 * 3^1 * 5^1 * 7^3 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43",
1728,2,"2,3,7,13,19",2^6 * 3^3 * 7^1 * 13^1 * 19^1,0,"5,11,17,23,29,31,37,41,43",
1763,2,"2,3,7,41,43",2^2 * 3^2 * 7^2 * 41^1 * 43^1,0,"5,11,13,17,19,23,29,31,37",
1767,2,"2,3,13,17,19,31",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 31^1,0,"5,7,11,23,29,37,41,43",
1804,2,"2,5,11,19,41",2^2 * 5^1 * 11^1 * 19^2 * 41^1,0,"3,7,13,17,23,29,31,37,43",
1805,2,"2,3,5,7,19,43",2^1 * 3^1 * 5^1 * 7^1 * 19^2 * 43^1,0,"11,13,17,23,29,31,37,41",
1848,2,"2,3,7,11,43",2^3 * 3^1 * 7^1 * 11^1 * 43^2,0,"5,13,17,19,23,29,31,37,41",
1849,2,"2,5,37,43",2^1 * 5^2 * 37^1 * 43^2,0,"3,7,11,13,17,19,23,29,31,41",
1859,2,"2,3,5,11,13,31",2^2 * 3^1 * 5^1 * 11^1 * 13^2 * 31^1,0,"7,17,19,23,29,37,41,43",
1862,2,"2,3,7,19,23",2^1 * 3^4 * 7^2 * 19^1 * 23^1,0,"5,11,13,17,29,31,37,41,43",
1885,2,"2,5,13,23,29,41",2^1 * 5^1 * 13^1 * 23^1 * 29^1 * 41^1,0,"3,7,11,17,19,31,37,43",
1886,2,"2,3,17,23,37,41",2^1 * 3^1 * 17^1 * 23^1 * 37^1 * 41^1,0,"5,7,11,13,19,29,31,43",
1924,2,"2,5,7,11,13,37",2^2 * 5^2 * 7^1 * 11^1 * 13^1 * 37^1,0,"3,17,19,23,29,31,41,43",
1935,2,"2,3,5,11,43",2^4 * 3^2 * 5^1 * 11^2 * 43^1,0,"7,13,17,19,23,29,31,37,41",
2000,2,"2,3,5,23,29",2^4 * 3^1 * 5^3 * 23^1 * 29^1,0,"7,11,13,17,19,31,37,41,43",
2001,2,"2,3,7,11,13,23,29",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"5,17,19,31,37,41,43",
2015,2,"2,3,5,7,13,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41,43",
2023,2,"2,7,11,17,23",2^3 * 7^1 * 11^1 * 17^2 * 23^1,0,"3,5,13,19,29,31,37,41,43",
2024,2,"2,3,5,11,23",2^3 * 3^4 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43",
2057,2,"2,3,7,11,17",2^1 * 3^1 * 7^3 * 11^2 * 17^1,0,"5,13,19,23,29,31,37,41,43",
2079,2,"2,3,5,7,11,13",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43",
2090,2,"2,3,5,11,17,19,41",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 19^1 * 41^1,0,"7,13,23,29,31,37,43",
2106,2,"2,3,7,13,43",2^1 * 3^4 * 7^2 * 13^1 * 43^1,0,"5,11,17,19,23,29,31,37,41",
2107,2,"2,7,17,31,43",2^2 * 7^2 * 17^1 * 31^1 * 43^1,0,"3,5,11,13,19,23,29,37,41",
2108,2,"2,3,17,19,31,37",2^2 * 3^1 * 17^1 * 19^1 * 31^1 * 37^1,0,"5,7,11,13,23,29,41,43",
2145,2,"2,3,5,11,13,29,37",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 29^1 * 37^1,0,"7,17,19,23,31,41,43",
2175,2,"2,3,5,17,29",2^7 * 3^1 * 5^2 * 17^1 * 29^1,0,"7,11,13,19,23,31,37,41,43",
2184,2,"2,3,5,7,13,19,23",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 23^1,0,"11,17,29,31,37,41,43",
2204,2,"2,3,5,7,19,29",2^2 * 3^2 * 5^1 * 7^2 * 19^1 * 29^1,0,"11,13,17,23,31,37,41,43",
2232,2,"2,3,7,11,29,31",2^3 * 3^2 * 7^1 * 11^1 * 29^1 * 31^1,0,"5,13,17,19,23,37,41,43",
2254,2,"2,5,7,11,23,41",2^1 * 5^1 * 7^2 * 11^1 * 23^1 * 41^1,0,"3,13,17,19,29,31,37,43",
2261,2,"2,3,7,13,17,19,29",2^1 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"5,11,23,31,37,41,43",
2294,2,"2,3,5,17,31,37",2^1 * 3^3 * 5^1 * 17^1 * 31^1 * 37^1,0,"7,11,13,19,23,29,41,43",
2295,2,"2,3,5,7,17,41",2^3 * 3^3 * 5^1 * 7^1 * 17^1 * 41^1,0,"11,13,19,23,29,31,37,43",
2299,2,"2,5,11,19,23",2^2 * 5^2 * 11^2 * 19^1 * 23^1,0,"3,7,13,17,29,31,37,41,43",
2365,2,"2,5,7,11,13,43",2^1 * 5^1 * 7^1 * 11^1 * 13^2 * 43^1,0,"3,17,19,23,29,31,37,41",
2375,2,"2,3,5,11,19",2^3 * 3^3 * 5^3 * 11^1 * 19^1,0,"7,13,17,23,29,31,37,41,43",
2400,2,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^4,0,"11,13,17,19,23,29,31,37,41,43",
2430,2,"2,3,5,11,13,17",2^1 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41,43",
2431,2,"2,11,13,17,19",2^7 * 11^1 * 13^1 * 17^1 * 19^1,0,"3,5,7,23,29,31,37,41,43",
2450,2,"2,3,5,7,19,43",2^1 * 3^1 * 5^2 * 7^2 * 19^1 * 43^1,0,"11,13,17,23,29,31,37,41",
2464,2,"2,5,7,11,17,29",2^5 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1,0,"3,13,19,23,31,37,41,43",
2499,2,"2,3,5,7,17",2^2 * 3^1 * 5^4 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43",
2541,2,"2,3,7,11,31,41",2^1 * 3^1 * 7^1 * 11^2 * 31^1 * 41^1,0,"5,13,17,19,23,29,37,43",
2552,2,"2,3,11,23,29,37",2^3 * 3^1 * 11^1 * 23^1 * 29^1 * 37^1,0,"5,7,13,17,19,31,41,43",
2583,2,"2,3,7,17,19,41",2^3 * 3^2 * 7^1 * 17^1 * 19^1 * 41^1,0,"5,11,13,23,29,31,37,43",
2600,2,"2,3,5,13,17",2^3 * 3^2 * 5^2 * 13^1 * 17^2,0,"7,11,19,23,29,31,37,41,43",
2624,2,"2,3,5,7,41",2^6 * 3^1 * 5^3 * 7^1 * 41^1,0,"11,13,17,19,23,29,31,37,43",
2639,2,"2,3,5,7,11,13,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1,0,"17,19,23,31,37,41,43",
2645,2,"2,3,5,7,23",2^1 * 3^3 * 5^1 * 7^2 * 23^2,0,"11,13,17,19,29,31,37,41,43",
2664,2,"2,3,5,13,37,41",2^3 * 3^2 * 5^1 * 13^1 * 37^1 * 41^1,0,"7,11,17,19,23,29,31,43",
2665,2,"2,5,13,31,41,43",2^1 * 5^1 * 13^1 * 31^1 * 41^1 * 43^1,0,"3,7,11,17,19,23,29,37",
2736,2,"2,3,7,17,19,23",2^4 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31,37,41,43",
2737,2,"2,7,17,23,37",2^1 * 7^1 * 17^1 * 23^1 * 37^2,0,"3,5,11,13,19,29,31,41,43",
2754,2,"2,3,5,17,19,29",2^1 * 3^4 * 5^1 * 17^1 * 19^1 * 29^1,0,"7,11,13,23,31,37,41,43",
2783,2,"2,3,11,23,29",2^5 * 3^1 * 11^2 * 23^1 * 29^1,0,"5,7,13,17,19,31,37,41,43",
2849,2,"2,3,5,7,11,19,37",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1 * 37^1,0,"13,17,23,29,31,41,43",
2870,2,"2,3,5,7,11,29,41",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 29^1 * 41^1,0,"13,17,19,23,31,37,43",
2924,2,"2,3,5,13,17,43",2^2 * 3^2 * 5^2 * 13^1 * 17^1 * 43^1,0,"7,11,19,23,29,31,37,41",
2925,2,"2,3,5,7,11,13,19",2^1 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41,43",
2944,2,"2,5,19,23,31",2^7 * 5^1 * 19^1 * 23^1 * 31^1,0,"3,7,11,13,17,29,37,41,43",
2975,2,"2,3,5,7,17,31",2^5 * 3^1 * 5^2 * 7^1 * 17^1 * 31^1,0,"11,13,19,23,29,37,41,43",
3024,2,"2,3,5,7,11",2^4 * 3^3 * 5^2 * 7^1 * 11^2,0,"13,17,19,23,29,31,37,41,43",
3059,2,"2,3,5,7,17,19,23",2^2 * 3^2 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"11,13,29,31,37,41,43",
3135,2,"2,3,5,7,11,19",2^6 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43",
3145,2,"2,5,11,13,17,37",2^1 * 5^1 * 11^2 * 13^1 * 17^1 * 37^1,0,"3,7,19,23,29,31,41,43",
3219,2,"2,3,5,7,23,29,37",2^2 * 3^1 * 5^1 * 7^1 * 23^1 * 29^1 * 37^1,0,"11,13,17,19,31,41,43",
3224,2,"2,3,5,13,31,43",2^3 * 3^1 * 5^2 * 13^1 * 31^1 * 43^1,0,"7,11,17,19,23,29,37,41",
3248,2,"2,3,7,19,29",2^4 * 3^2 * 7^1 * 19^2 * 29^1,0,"5,11,13,17,23,31,37,41,43",
3249,2,"2,3,5,13,19",2^1 * 3^2 * 5^3 * 13^1 * 19^2,0,"7,11,17,23,29,31,37,41,43",
3255,2,"2,3,5,7,11,31,37",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 31^1 * 37^1,0,"13,17,19,23,29,41,43",
3267,2,"2,3,11,19,43",2^2 * 3^3 * 11^2 * 19^1 * 43^1,0,"5,7,13,17,23,29,31,37,41",
3311,2,"2,3,7,11,23,43",2^4 * 3^2 * 7^1 * 11^1 * 23^1 * 43^1,0,"5,13,17,19,29,31,37,41",
3366,2,"2,3,7,11,13,17,37",2^1 * 3^2 * 7^1 * 11^1 * 13^1 * 17^1 * 37^1,0,"5,19,23,29,31,41,43",
3380,2,"2,3,5,7,13,23",2^2 * 3^1 * 5^1 * 7^2 * 13^2 * 23^1,0,"11,17,19,29,31,37,41,43",
3440,2,"2,3,5,31,37,43",2^4 * 3^1 * 5^1 * 31^1 * 37^1 * 43^1,0,"7,11,13,17,19,23,29,41",
3450,2,"2,3,5,7,17,23,29",2^1 * 3^1 * 5^2 * 7^1 * 17^1 * 23^1 * 29^1,0,"11,13,19,31,37,41,43",
3509,2,"2,3,5,11,13,29",2^1 * 3^3 * 5^1 * 11^2 * 13^1 * 29^1,0,"7,17,19,23,31,37,41,43",
3519,2,"2,3,5,11,17,23",2^6 * 3^2 * 5^1 * 11^1 * 17^1 * 23^1,0,"7,13,19,29,31,37,41,43",
3552,2,"2,3,11,17,19,37",2^5 * 3^1 * 11^1 * 17^1 * 19^1 * 37^1,0,"5,7,13,23,29,31,41,43",
3564,2,"2,3,5,11,23,31",2^2 * 3^4 * 5^1 * 11^1 * 23^1 * 31^1,0,"7,13,17,19,29,37,41,43",
3625,2,"2,5,7,29,37",2^1 * 5^3 * 7^2 * 29^1 * 37^1,0,"3,11,13,17,19,23,31,41,43",
3626,2,"2,3,7,13,31,37",2^1 * 3^2 * 7^2 * 13^1 * 31^1 * 37^1,0,"5,11,17,19,23,29,41,43",
3654,2,"2,3,5,7,17,29,43",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 29^1 * 43^1,0,"11,13,19,23,31,37,41",
3689,2,"2,3,5,7,17,31,41",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 31^1 * 41^1,0,"11,13,19,23,29,37,43",
3740,2,"2,3,5,11,17,29,43",2^2 * 3^1 * 5^1 * 11^1 * 17^1 * 29^1 * 43^1,0,"7,13,19,23,31,37,41",
3750,2,"2,3,5,11,31",2^1 * 3^1 * 5^4 * 11^2 * 31^1,0,"7,13,17,19,23,29,37,41,43",
3772,2,"2,7,11,23,41",2^2 * 7^3 * 11^1 * 23^1 * 41^1,0,"3,5,13,17,19,29,31,37,43",
3773,2,"2,3,7,11,17,37",2^1 * 3^1 * 7^3 * 11^1 * 17^1 * 37^1,0,"5,13,19,23,29,31,41,43",
3875,2,"2,3,5,17,19,31",2^2 * 3^1 * 5^3 * 17^1 * 19^1 * 31^1,0,"7,11,13,23,29,37,41,43",
3887,2,"2,3,13,23",2^4 * 3^5 * 13^2 * 23^1,0,"5,7,11,17,19,29,31,37,41,43",
3968,2,"2,3,7,31",2^7 * 3^4 * 7^2 * 31^1,0,"5,11,13,17,19,23,29,37,41,43",
3999,2,"2,3,5,31,43",2^5 * 3^1 * 5^3 * 31^1 * 43^1,0,"7,11,13,17,19,23,29,37,41",
4059,2,"2,3,5,7,11,29,41",2^2 * 3^2 * 5^1 * 7^1 * 11^1 * 29^1 * 41^1,0,"13,17,19,23,31,37,43",
4095,2,"2,3,5,7,13",2^12 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43",
4185,2,"2,3,5,7,13,23,31",2^1 * 3^3 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"11,17,19,29,37,41,43",
4199,2,"2,3,5,7,13,17,19",2^3 * 3^1 * 5^2 * 7^1 * 13^1 * 17^1 * 19^1,0,"11,23,29,31,37,41,43",
4224,2,"2,3,5,11,13",2^7 * 3^1 * 5^2 * 11^1 * 13^2,0,"7,17,19,23,29,31,37,41,43",
4255,2,"2,5,7,19,23,37",2^5 * 5^1 * 7^1 * 19^1 * 23^1 * 37^1,0,"3,11,13,17,29,31,41,43",
4256,2,"2,3,7,11,19,43",2^5 * 3^2 * 7^1 * 11^1 * 19^1 * 43^1,0,"5,13,17,23,29,31,37,41",
4263,2,"2,3,7,13,29,41",2^3 * 3^1 * 7^2 * 13^1 * 29^1 * 41^1,0,"5,11,17,19,23,31,37,43",
4300,2,"2,5,11,17,23,43",2^2 * 5^2 * 11^1 * 17^1 * 23^1 * 43^1,0,"3,7,13,19,29,31,37,41",
4374,2,"2,3,5,7",2^1 * 3^7 * 5^4 * 7^1,0,"11,13,17,19,23,29,31,37,41,43",
4550,2,"2,3,5,7,13,37,41",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 37^1 * 41^1,0,"11,17,19,23,29,31,43",
4624,2,"2,5,17,37",2^4 * 5^3 * 17^2 * 37^1,0,"3,7,11,13,19,23,29,31,41,43",
4640,2,"2,3,5,7,13,17,29",2^5 * 3^1 * 5^1 * 7^1 * 13^1 * 17^1 * 29^1,0,"11,19,23,31,37,41,43",
4674,2,"2,3,5,11,17,19,41",2^1 * 3^1 * 5^2 * 11^1 * 17^1 * 19^1 * 41^1,0,"7,13,23,29,31,37,43",
4692,2,"2,3,13,17,19,23",2^2 * 3^1 * 13^1 * 17^1 * 19^2 * 23^1,0,"5,7,11,29,31,37,41,43",
4760,2,"2,3,5,7,17,23",2^3 * 3^2 * 5^1 * 7^1 * 17^1 * 23^2,0,"11,13,19,29,31,37,41,43",
4773,2,"2,3,7,11,31,37,43",2^1 * 3^1 * 7^1 * 11^1 * 31^1 * 37^1 * 43^1,0,"5,13,17,19,23,29,41",
4784,2,"2,3,5,11,13,23,29",2^4 * 3^1 * 5^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"7,17,19,31,37,41,43",
4900,2,"2,5,7,13,29",2^2 * 5^2 * 7^2 * 13^2 * 29^1,0,"3,11,17,19,23,31,37,41,43",
4901,2,"2,3,13,19,29,43",2^1 * 3^1 * 13^2 * 19^1 * 29^1 * 43^1,0,"5,7,11,17,23,31,37,41",
4913,2,"2,3,7,13,17",2^1 * 3^3 * 7^1 * 13^1 * 17^3,0,"5,11,19,23,29,31,37,41,43",
4920,2,"2,3,5,7,19,37,41",2^3 * 3^1 * 5^1 * 7^1 * 19^1 * 37^1 * 41^1,0,"11,13,17,23,29,31,43",
4959,2,"2,3,5,19,29,31",2^5 * 3^2 * 5^1 * 19^1 * 29^1 * 31^1,0,"7,11,13,17,23,37,41,43",
4960,2,"2,5,11,31,41",2^5 * 5^1 * 11^2 * 31^1 * 41^1,0,"3,7,13,17,19,23,29,37,43",
4991,2,"2,3,7,13,23,31",2^7 * 3^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"5,11,17,19,29,37,41,43",
5031,2,"2,3,13,17,37,43",2^3 * 3^2 * 13^1 * 17^1 * 37^1 * 43^1,0,"5,7,11,19,23,29,31,41",
5082,2,"2,3,7,11,13,17,23",2^1 * 3^1 * 7^1 * 11^2 * 13^1 * 17^1 * 23^1,0,"5,19,29,31,37,41,43",
5083,2,"2,13,17,23,31,41",2^2 * 13^1 * 17^1 * 23^1 * 31^1 * 41^1,0,"3,5,7,11,19,29,37,43",
5103,2,"2,3,7,11,29",2^4 * 3^6 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41,43",
5202,2,"2,3,11,17,43",2^1 * 3^2 * 11^2 * 17^2 * 43^1,0,"5,7,13,19,23,29,31,37,41",
