m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
11661,2,"2,3,7,13,17,23",2^1 * 3^1 * 7^3 * 13^2 * 17^1 * 23^1,0,"5,11,19,29",
12005,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^1 * 7^4 * 23^1 * 29^1,0,"11,13,17,19",
12167,2,"2,3,13,23",2^3 * 3^2 * 13^2 * 23^3,0,"5,7,11,17,19,29",
12375,2,"2,3,5,7,11,13,17",2^3 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29",
12635,2,"2,3,5,7,13,19",2^2 * 3^5 * 5^1 * 7^1 * 13^1 * 19^2,0,"11,17,23,29",
12672,2,"2,3,11,19,23,29",2^7 * 3^2 * 11^1 * 19^1 * 23^1 * 29^1,0,"5,7,13,17",
13224,2,"2,3,5,19,23,29",2^3 * 3^1 * 5^2 * 19^1 * 23^2 * 29^1,0,"7,11,13,17",
13310,2,"2,3,5,11,17,29",2^1 * 3^3 * 5^1 * 11^3 * 17^1 * 29^1,0,"7,13,19,23",
13311,2,"2,3,13,17,29",2^10 * 3^3 * 13^1 * 17^1 * 29^1,0,"5,7,11,19,23",
13376,2,"2,3,7,11,13,19",2^6 * 3^1 * 7^3 * 11^1 * 13^1 * 19^1,0,"5,17,23,29",
13455,2,"2,3,5,13,23,29",2^4 * 3^2 * 5^1 * 13^1 * 23^1 * 29^2,0,"7,11,17,19",
14079,2,"2,3,5,11,13,19",2^8 * 3^1 * 5^1 * 11^1 * 13^1 * 19^2,0,"7,17,23,29",
14364,2,"2,3,5,7,13,17,19",2^2 * 3^3 * 5^1 * 7^1 * 13^2 * 17^1 * 19^1,0,"11,23,29",
14399,2,"2,3,5,7,11,17",2^6 * 3^2 * 5^2 * 7^1 * 11^2 * 17^1,0,"13,19,23,29",
16928,2,"2,3,11,19,23",2^5 * 3^4 * 11^1 * 19^1 * 23^2,0,"5,7,13,17,29",
19227,2,"2,3,11,13,17,19,23,29",2^2 * 3^1 * 11^1 * 13^1 * 17^1 * 19^1 * 23^1 * 29^1,0,"5,7",
19550,2,"2,3,5,7,17,19,23",2^1 * 3^1 * 5^2 * 7^3 * 17^1 * 19^1 * 23^1,0,"11,13,29",
20735,2,"2,3,5,11,13,29",2^8 * 3^4 * 5^1 * 11^1 * 13^1 * 29^1,0,"7,17,19,23",
21504,2,"2,3,5,7,11,17,23",2^10 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 23^1,0,"13,19,29",
21735,2,"2,3,5,7,11,13,19,23",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1,0,"17,29",
23275,2,"2,5,7,11,19,23",2^2 * 5^2 * 7^2 * 11^1 * 19^1 * 23^2,0,"3,13,17,29",
23408,2,"2,3,7,11,17,19",2^4 * 3^4 * 7^1 * 11^1 * 17^2 * 19^1,0,"5,13,23,29",
23750,2,"2,3,5,7,13,19,29",2^1 * 3^2 * 5^4 * 7^1 * 13^1 * 19^1 * 29^1,0,"11,17,23",
24794,2,"2,3,5,7,11,19,23,29",2^1 * 3^2 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 29^1,0,"13,17",
25024,2,"2,5,7,11,13,17,23",2^6 * 5^2 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,19,29",
25839,2,"2,3,5,11,17,19,29",2^4 * 3^4 * 5^1 * 11^1 * 17^1 * 19^1 * 29^1,0,"7,13,23",
25920,2,"2,3,5,7,23",2^6 * 3^4 * 5^1 * 7^2 * 23^2,0,"11,13,17,19,29",
26999,2,"2,3,5,7,19,29",2^3 * 3^3 * 5^3 * 7^2 * 19^1 * 29^1,0,"11,13,17,23",
27455,2,"2,3,5,11,13,17,19",2^6 * 3^1 * 5^1 * 11^1 * 13^1 * 17^2 * 19^1,0,"7,23,29",
28560,2,"2,3,5,7,13,17",2^4 * 3^1 * 5^1 * 7^1 * 13^4 * 17^1,0,"11,19,23,29",
28899,2,"2,3,5,13,17,19",2^2 * 3^2 * 5^2 * 13^2 * 17^2 * 19^1,0,"7,11,23,29",
30624,2,"2,3,5,7,11,29",2^5 * 3^1 * 5^4 * 7^2 * 11^1 * 29^1,0,"13,17,19,23",
30855,2,"2,3,5,7,11,17,19,29",2^3 * 3^1 * 5^1 * 7^1 * 11^2 * 17^1 * 19^1 * 29^1,0,"13,23",
31212,2,"2,3,7,13,17",2^2 * 3^3 * 7^4 * 13^1 * 17^2,0,"5,11,19,23,29",
35321,2,"2,3,7,11,13,19,29",2^1 * 3^1 * 7^1 * 11^1 * 13^2 * 19^1 * 29^2,0,"5,17,23",
37179,2,"2,3,5,11,13,17",2^2 * 3^7 * 5^1 * 11^1 * 13^2 * 17^1,0,"7,19,23,29",
43263,2,"2,3,11,13,19,23",2^8 * 3^2 * 11^1 * 13^2 * 19^1 * 23^1,0,"5,7,17,29",
43680,2,"2,3,5,7,11,13,19",2^5 * 3^1 * 5^1 * 7^1 * 11^2 * 13^1 * 19^2,0,"17,23,29",
47124,2,"2,3,5,7,11,13,17,29",2^2 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 17^1 * 29^1,0,"19,23",
52325,2,"2,3,5,7,13,17,19,23",2^1 * 3^4 * 5^2 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1,0,"11,29",
53360,2,"2,3,5,7,11,23,29",2^4 * 3^2 * 5^1 * 7^2 * 11^2 * 23^1 * 29^1,0,"13,17,19",
71874,2,"2,3,5,11,23",2^1 * 3^3 * 5^5 * 11^3 * 23^1,0,"7,13,17,19,29",
72500,2,"2,3,5,11,13,29",2^2 * 3^1 * 5^4 * 11^1 * 13^3 * 29^1,0,"7,17,19,23",
75140,2,"2,3,5,11,13,17,23",2^2 * 3^3 * 5^1 * 11^2 * 13^1 * 17^2 * 23^1,0,"7,19,29",
76544,2,"2,3,5,7,13,23",2^8 * 3^7 * 5^1 * 7^1 * 13^1 * 23^1,0,"11,17,19,29",
83520,2,"2,3,5,17,29",2^6 * 3^2 * 5^1 * 17^4 * 29^1,0,"7,11,13,19,23",
87464,2,"2,3,5,7,13,17,29",2^3 * 3^1 * 5^1 * 7^3 * 13^1 * 17^1 * 29^2,0,"11,19,23",
89375,2,"2,3,5,7,11,13,19",2^5 * 3^1 * 5^4 * 7^2 * 11^1 * 13^1 * 19^1,0,"17,23,29",
104328,2,"2,3,7,17,19,23",2^3 * 3^4 * 7^1 * 17^2 * 19^2 * 23^1,0,"5,11,13,29",
104975,2,"2,3,5,13,17,19",2^4 * 3^8 * 5^2 * 13^1 * 17^1 * 19^1,0,"7,11,23,29",
122451,2,"2,3,7,11,17,23",2^2 * 3^1 * 7^4 * 11^3 * 17^1 * 23^1,0,"5,13,19,29",
123200,2,"2,3,5,7,11,13",2^6 * 3^6 * 5^2 * 7^1 * 11^1 * 13^2,0,"17,19,23,29",
126224,2,"2,3,5,7,11,17,23",2^4 * 3^3 * 5^2 * 7^3 * 11^1 * 17^1 * 23^1,0,"13,19,29",
136850,2,"2,3,5,7,11,13,17,23,29",2^1 * 3^1 * 5^2 * 7^1 * 11^2 * 13^1 * 17^1 * 23^1 * 29^1,0,19,
152880,2,"2,3,5,7,13,17,23",2^4 * 3^1 * 5^1 * 7^2 * 13^1 * 17^2 * 23^2,0,"11,19,29",
158949,2,"2,3,5,7,11,17,29",2^1 * 3^3 * 5^2 * 7^1 * 11^1 * 17^2 * 29^2,0,"13,19,23",
165375,2,"2,3,5,7,17,19",2^9 * 3^3 * 5^3 * 7^2 * 17^1 * 19^1,0,"11,13,23,29",
166634,2,"2,3,5,7,13,17,23,29",2^1 * 3^2 * 5^1 * 7^1 * 13^2 * 17^1 * 23^2 * 29^1,0,"11,19",
168750,2,"2,3,5,11,23,29",2^1 * 3^3 * 5^5 * 11^1 * 23^2 * 29^1,0,"7,13,17,19",
176000,2,"2,3,5,7,11,17,29",2^7 * 3^1 * 5^3 * 7^1 * 11^1 * 17^2 * 29^1,0,"13,19,23",
176175,2,"2,3,5,7,11,13,29",2^4 * 3^5 * 5^2 * 7^1 * 11^2 * 13^1 * 29^1,0,"17,19,23",
184092,2,"2,3,7,13,17,23,29",2^2 * 3^1 * 7^2 * 13^1 * 17^2 * 23^2 * 29^1,0,"5,11,19",
194480,2,"2,3,5,7,11,13,17",2^4 * 3^4 * 5^1 * 7^4 * 11^1 * 13^1 * 17^1,0,"19,23,29",
202124,2,"2,3,5,7,11,13,23",2^2 * 3^1 * 5^3 * 7^2 * 11^1 * 13^3 * 23^1,0,"17,19,29",
228095,2,"2,3,5,7,11,19",2^8 * 3^4 * 5^1 * 7^4 * 11^1 * 19^1,0,"13,17,23,29",
240786,2,"2,3,7,13,19,23,29",2^1 * 3^3 * 7^3 * 13^1 * 19^2 * 23^1 * 29^1,0,"5,11,17",
244035,2,"2,3,5,11,13,17,19,29",2^2 * 3^2 * 5^1 * 11^1 * 13^2 * 17^1 * 19^2 * 29^1,0,"7,23",
264384,2,"2,3,5,11,17,19,23",2^6 * 3^5 * 5^1 * 11^2 * 17^1 * 19^1 * 23^1,0,"7,13,29",
282624,2,"2,3,5,7,17,19,23",2^12 * 3^1 * 5^3 * 7^1 * 17^1 * 19^1 * 23^1,0,"11,13,29",
303600,2,"2,3,5,11,19,23,29",2^4 * 3^1 * 5^2 * 11^1 * 19^2 * 23^1 * 29^2,0,"7,13,17",
328509,2,"2,3,5,7,13,19,23",2^1 * 3^3 * 5^1 * 7^1 * 13^1 * 19^2 * 23^3,0,"11,17,29",
336140,2,"2,3,5,7,13,17",2^2 * 3^2 * 5^1 * 7^5 * 13^3 * 17^1,0,"11,19,23,29",
410669,2,"2,3,5,7,13,17,29",2^1 * 3^5 * 5^1 * 7^2 * 13^2 * 17^2 * 29^1,0,"11,19,23",
418760,2,"2,3,5,7,17,19,23,29",2^3 * 3^2 * 5^1 * 7^1 * 17^2 * 19^2 * 23^1 * 29^1,0,"11,13",
601425,2,"2,3,5,7,11,17,19",2^1 * 3^7 * 5^2 * 7^2 * 11^1 * 17^1 * 19^2,0,"13,23,29",
613088,2,"2,3,7,17,23,29",2^5 * 3^6 * 7^2 * 17^1 * 23^1 * 29^2,0,"5,11,13,19",
633555,2,"2,3,5,7,11,13,17,19",2^2 * 3^3 * 5^1 * 7^1 * 11^3 * 13^1 * 17^1 * 19^2,0,"23,29",
709631,2,"2,3,7,11,13,17,19",2^10 * 3^2 * 7^1 * 11^1 * 13^3 * 17^1 * 19^1,0,"5,23,29",
949025,2,"2,3,5,7,11,13,17,23,29",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 13^1 * 17^1 * 23^3 * 29^1,0,19,
1163799,2,"2,3,5,7,11,13,23,29",2^3 * 3^2 * 5^2 * 7^3 * 11^1 * 13^1 * 23^2 * 29^1,0,"17,19",
1235168,2,"2,3,11,13,17,23,29",2^5 * 3^5 * 11^3 * 13^1 * 17^1 * 23^1 * 29^1,0,"5,7,19",
1243839,2,"2,3,5,13,17,23,29",2^6 * 3^1 * 5^1 * 13^2 * 17^1 * 23^1 * 29^3,0,"7,11,19",
1625624,2,"2,3,5,7,11,13,17,29",2^3 * 3^2 * 5^4 * 7^2 * 11^1 * 13^1 * 17^2 * 29^1,0,"19,23",
1852200,2,"2,3,5,7,13,17,29",2^3 * 3^3 * 5^2 * 7^3 * 13^1 * 17^3 * 29^1,0,"11,19,23",
2023424,2,"2,3,5,13,17,19,23",2^13 * 3^2 * 5^2 * 13^1 * 17^1 * 19^1 * 23^2,0,"7,11,29",
2697695,2,"2,3,5,7,11,13,17,19,29",2^5 * 3^2 * 5^1 * 7^3 * 11^2 * 13^1 * 17^1 * 19^1 * 29^1,0,23,
4004000,2,"2,3,5,7,11,13,23,29",2^5 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 23^2 * 29^2,0,"17,19",
4090624,2,"2,5,7,11,17,19,29",2^8 * 5^5 * 7^1 * 11^1 * 17^1 * 19^1 * 29^2,0,"3,13,23",
4096575,2,"2,3,5,7,11,17,23",2^6 * 3^4 * 5^2 * 7^1 * 11^2 * 17^2 * 23^2,0,"13,19,29",
5142500,2,"2,3,5,7,11,13,17,23",2^2 * 3^3 * 5^4 * 7^2 * 11^2 * 13^2 * 17^1 * 23^1,0,"19,29",
5909760,2,"2,3,5,11,13,17,19",2^8 * 3^5 * 5^1 * 11^2 * 13^2 * 17^2 * 19^1,0,"7,23,29",
8268799,2,"2,5,7,11,17,19,23,29",2^10 * 5^2 * 7^2 * 11^1 * 17^1 * 19^1 * 23^2 * 29^1,0,"3,13",
10556000,2,"2,3,5,7,13,19,29",2^5 * 3^4 * 5^3 * 7^1 * 13^1 * 19^4 * 29^1,0,"11,17,23",
11859210,2,"2,3,5,7,11,13,19",2^1 * 3^4 * 5^1 * 7^1 * 11^4 * 13^1 * 19^4,0,"17,23,29",
18085704,2,"2,3,5,7,11,13,17,23,29",2^3 * 3^1 * 5^1 * 7^3 * 11^1 * 13^3 * 17^1 * 23^1 * 29^2,0,19,
96059600,2,"2,3,5,7,11,13,29",2^4 * 3^8 * 5^2 * 7^2 * 11^4 * 13^2 * 29^1,0,"17,19,23",
177182720,2,"2,3,5,11,13,17,29",2^11 * 3^6 * 5^1 * 11^3 * 13^1 * 17^2 * 29^2,0,"7,19,23",
